brand,model,rating,price_usd
3,7,4.0,760.5
0,18,2.0,866.64
4,16,3.0,523.29
2,6,3.0,482.99
2,0,2.0,797.94
4,15,4.0,214.29
5,4,5.0,933.51
4,16,2.0,339.93
5,1,2.0,418.56
0,20,5.0,739.13
6,13,1.0,403.51
6,13,4.0,680.62
6,17,4.0,520.61
0,18,3.0,1381.15
1,12,1.0,930.03
4,16,5.0,206.06
1,12,3.0,942.22
5,1,1.0,1067.4
3,8,2.0,899.88
3,9,1.0,422.18
6,17,4.0,238.22
3,9,4.0,687.89
1,10,3.0,759.16
0,19,3.0,998.89
2,0,3.0,459.3
2,14,3.0,375.69
2,0,4.0,222.79
5,4,4.0,720.59
3,7,4.0,414.54
2,14,3.0,554.01
6,5,5.0,210.33
4,15,3.0,501.66
6,17,3.0,514.56
1,12,2.0,1084.56
2,6,4.0,581.68
1,12,3.0,1099.37
1,10,3.0,562.55
3,8,2.0,654.32
1,10,3.0,876.65
1,11,3.0,630.81
1,11,1.0,568.840579710145
0,19,1.0,1364.8104575163397
0,19,5.0,999.96
2,14,3.0,535.4
4,15,1.0,337.08
1,12,1.0,864.63
2,6,3.0,505.01
6,17,4.0,405.39
1,10,3.0,1073.29
4,16,1.0,487.08
4,16,1.0,550.42
6,17,5.0,386.87
1,11,2.0,921.27
1,12,3.0,901.11
3,9,2.0,357.51
0,21,4.0,1438.34
0,19,2.0,1467.64
3,7,1.0,597.93
5,1,3.0,1239.17
0,20,1.0,1472.81
4,16,2.0,225.55
4,16,4.0,288.93
1,10,3.0,994.9
1,12,1.0,666.34
2,0,4.0,532.09
1,11,1.0,687.31
3,9,1.0,833.18
6,5,2.0,326.67
5,1,5.0,624.13
4,15,2.0,346.96
3,9,5.0,440.32
3,9,3.0,575.42
1,12,5.0,683.66
0,21,1.0,1051.0708446866486
6,13,4.0,697.35
4,15,4.0,367.95
1,11,3.0,1037.6
3,7,4.0,617.75
6,17,1.0,632.69
0,19,4.0,881.97
3,7,3.0,595.72
1,12,2.0,1058.92
4,16,4.0,477.44
4,16,1.0,587.5
3,8,4.0,472.38
4,15,4.0,501.89
1,10,2.0,893.61
1,12,5.0,715.94
2,14,3.0,383.0
0,20,2.0,915.23
2,6,2.0,681.27
2,14,3.0,628.92
3,9,5.0,702.22
0,21,3.0,1493.57
4,15,5.0,416.74
3,7,4.0,651.11
4,16,4.0,346.55
2,6,3.0,498.64
6,5,3.0,647.94
0,21,1.0,879.48
5,2,2.0,884.26
4,16,5.0,218.32
0,19,2.0,1381.71
2,14,3.0,371.98
3,8,3.0,432.24
1,11,4.0,675.08
0,20,4.0,799.88
0,21,1.0,1268.08
0,21,3.0,912.87
5,3,1.0,498.09
1,12,1.0,887.4183006535948
5,3,2.0,834.94
2,0,3.0,332.15
4,16,2.0,324.5
5,2,2.0,593.04
2,0,4.0,647.09
3,8,3.0,985.67
2,0,1.0,641.22
2,0,5.0,391.95
1,10,5.0,512.46
3,8,3.0,469.57
4,15,3.0,350.32
2,14,3.0,489.42
3,8,1.0,460.82
3,9,2.0,969.81
5,1,4.0,442.74
3,7,2.0,399.54
0,19,4.0,1260.31
3,9,2.0,644.68
2,14,1.0,628.86
2,0,1.0,793.1
1,11,3.0,831.6231884057972
3,8,1.0,744.46
2,0,3.0,565.02
0,18,2.0,1445.64
5,2,2.0,1174.68
6,5,2.0,621.26
6,17,5.0,377.82
1,12,2.0,509.13
3,9,3.0,811.35
3,9,5.0,840.23
3,9,4.0,651.28
4,15,3.0,216.25
1,10,4.0,646.1
3,8,1.0,670.23
3,7,5.0,811.22
3,8,3.0,787.43
6,13,2.0,300.91
2,6,4.0,659.48
5,4,4.0,553.0
6,13,4.0,462.45
0,21,3.0,946.71
6,13,4.0,378.67
2,14,5.0,699.12
5,1,3.0,455.89
6,17,3.0,222.71
6,13,4.0,554.3010752688172
5,3,4.0,1267.71
3,8,4.0,625.57
1,12,3.0,1000.22
5,4,2.0,996.79
5,1,2.0,1304.92
1,10,3.0,593.9999999999999
3,8,5.0,891.57
1,12,3.0,955.47
0,19,1.0,1140.93
6,13,4.0,335.35
4,16,5.0,337.5204359673025
6,13,4.0,511.35
3,7,3.0,621.07
0,21,4.0,755.53
3,8,4.0,524.03
6,5,4.0,421.27
0,18,1.0,1050.58
1,10,4.0,950.96
2,0,3.0,491.59
1,10,5.0,962.07
4,16,1.0,494.79
4,15,4.0,416.02
6,17,4.0,206.51
3,8,4.0,495.42028985507244
3,8,2.0,671.65
4,15,2.0,560.16
3,7,2.0,955.13
6,17,4.0,367.09
0,20,4.0,1287.46
0,21,3.0,1378.36
3,7,1.0,965.77
1,11,2.0,1040.31
2,14,4.0,774.58
6,5,4.0,330.22
2,0,5.0,426.25
0,19,1.0,1374.1
6,17,4.0,635.64
5,2,4.0,682.11
2,0,5.0,719.25
0,18,4.0,1401.96
6,13,1.0,244.79
0,18,3.0,1451.86
2,0,5.0,333.22
3,8,3.0,672.57
3,9,3.0,381.52
0,21,3.0,1494.41
1,10,4.0,1055.85
6,17,1.0,329.46
3,9,4.0,845.76
1,11,2.0,830.92
5,1,2.0,622.76
6,13,3.0,334.25
0,20,4.0,1130.33
5,4,1.0,998.51
4,15,1.0,363.43
2,6,5.0,320.03
3,8,5.0,767.71
6,13,2.0,420.18
2,6,2.0,621.82
2,14,4.0,239.14
4,15,5.0,475.59
0,19,4.0,1446.9
5,1,2.0,994.01
1,12,3.0,744.97
4,15,5.0,234.52
0,18,4.0,944.09
0,21,1.0,1108.88
0,19,3.0,1207.03
0,18,3.0,1016.01
2,6,4.0,679.81
3,8,2.0,977.4
2,6,5.0,597.39
4,15,5.0,287.52
4,15,5.0,208.65
0,21,3.0,1116.14
4,16,2.0,588.5
2,0,4.0,564.46
4,16,3.0,310.52
1,10,3.0,580.22
2,14,2.0,419.94
4,15,3.0,294.64
0,20,2.0,804.13
5,2,4.0,598.66
0,21,1.0,840.88
4,16,3.0,418.92
0,19,1.0,810.9
4,15,2.0,218.06
4,15,5.0,433.44
3,9,4.0,865.4615384615383
1,11,4.0,662.5
4,16,4.0,216.57
1,11,3.0,779.75
6,13,4.0,389.44
0,21,4.0,1325.64
2,0,1.0,703.14
0,20,5.0,721.79
6,17,2.0,619.76
6,17,1.0,378.37
6,13,4.0,553.52
3,8,3.0,629.35
3,7,3.0,867.0
4,15,4.0,471.11
0,19,3.0,723.35
5,3,4.0,515.85
5,4,2.0,836.35
3,8,3.0,416.15
5,3,3.0,1099.18
6,5,5.0,651.38
4,15,2.0,571.359649122807
2,14,2.0,748.14
4,15,4.0,552.53
0,20,5.0,888.31
4,15,4.0,337.28
0,19,4.0,1116.2
5,2,1.0,562.83
5,4,5.0,778.44
5,3,4.0,1270.83
2,0,4.0,507.08
5,4,5.0,1121.82
6,5,2.0,677.12
1,12,1.0,884.24
4,15,3.0,444.63
6,17,3.0,404.61
4,16,4.0,381.01
2,6,5.0,595.1
5,4,3.0,922.81
1,11,5.0,716.48
1,11,5.0,1063.5
5,2,3.0,1100.8
4,15,4.0,598.79
0,21,4.0,1373.96
6,5,4.0,687.37
1,10,3.0,881.87
6,5,1.0,657.24
5,3,1.0,1317.47
6,13,1.0,449.6453930895907
4,15,5.0,586.73
4,16,1.0,590.03
4,15,2.0,553.69
5,1,4.0,916.3
6,5,4.0,409.98
4,15,2.0,502.86
5,3,5.0,1077.74
2,0,4.0,265.72
1,11,3.0,773.87
4,15,1.0,474.2
5,3,3.0,1145.22
5,2,5.0,483.35
6,17,2.0,404.68817204301075
5,1,3.0,1179.68
0,18,4.0,912.85
0,18,2.0,1063.91
6,5,4.0,258.2
1,10,3.0,742.6
5,1,2.0,1397.21
0,21,3.0,856.81
3,9,5.0,542.61
5,1,3.0,1269.2
4,16,1.0,495.44
1,12,1.0,1013.7391304347827
6,17,1.0,518.86
5,3,5.0,1192.53
5,2,2.0,864.96
3,8,2.0,962.04
5,2,3.0,590.59
5,2,3.0,690.51
3,9,4.0,420.29
4,15,1.0,396.22
1,10,3.0,677.0
0,19,3.0,1028.23
5,4,2.0,896.21
4,16,3.0,425.95
6,13,5.0,342.11
4,15,1.0,481.16
2,0,1.0,440.74
3,8,4.0,532.83
2,14,3.0,320.92
1,11,3.0,585.29
5,1,2.0,800.64
3,9,2.0,429.81
5,3,2.0,1015.62
5,2,3.0,864.49
4,16,4.0,330.82
3,7,4.0,357.79
4,15,1.0,392.08
1,10,1.0,921.75
1,12,3.0,876.03
4,16,4.0,430.97
3,8,3.0,579.19
2,0,3.0,741.93
4,16,3.0,452.87
4,15,2.0,213.19
4,16,4.0,586.23
1,12,1.0,581.48
2,14,3.0,538.03
5,3,4.0,523.3
5,1,5.0,653.2207084468665
3,9,4.0,441.18
4,15,4.0,355.65
1,11,2.0,968.08
6,17,5.0,645.92
4,15,3.0,536.408719346049
3,8,5.0,682.01
0,18,4.0,1149.26
5,2,4.0,725.82
4,16,5.0,578.12
2,14,2.0,471.94
2,0,2.0,551.53
5,3,5.0,1114.37
3,9,3.0,462.54
5,1,3.0,1368.07
1,10,1.0,625.51
1,10,3.0,659.79
2,0,4.0,796.22
0,21,4.0,1104.3529411764707
6,17,2.0,676.41
4,15,3.0,210.26
4,15,4.0,260.4986376021798
5,3,3.0,1230.24
5,1,5.0,1053.4
6,13,4.0,338.25
1,12,3.0,1056.11
1,10,1.0,654.44
5,2,2.0,1182.9
4,15,3.0,553.15
2,14,3.0,385.58
2,6,5.0,620.6
3,8,5.0,457.1
0,18,5.0,1163.83
0,21,2.0,1297.48
5,2,2.0,694.25
0,19,3.0,944.08
2,6,2.0,634.82
4,16,4.0,537.78
0,18,5.0,1407.11
3,8,2.0,992.24
4,15,3.0,412.37
1,10,4.0,990.34
1,11,2.0,955.53
1,12,3.0,893.37
5,2,5.0,1244.41
3,8,1.0,477.08
5,4,4.0,477.32
4,15,1.0,404.44
6,5,2.0,442.59
3,9,4.0,635.26
1,10,2.0,703.7
3,9,3.0,463.99
6,5,1.0,457.89
2,6,2.0,201.02
2,6,1.0,574.9130434782609
1,11,4.0,939.47
1,12,5.0,577.43
1,11,4.0,826.08
0,18,1.0,1002.25
0,18,4.0,1469.9
2,6,3.0,733.06
6,5,3.0,213.75
6,5,5.0,580.87
6,17,5.0,365.04
0,18,2.0,1046.57
2,14,5.0,441.39
4,16,5.0,402.7
6,13,1.0,246.32
5,3,3.0,595.87
1,12,3.0,764.11
2,14,1.0,520.47
6,5,2.0,556.92
3,7,4.0,526.46
0,19,5.0,1454.49
1,12,5.0,557.75
5,1,2.0,697.94
0,21,3.0,1009.73
0,21,3.0,1052.7
3,9,2.0,980.92
5,2,2.0,1067.81
5,4,1.0,1212.0507246376812
6,17,3.0,324.93
5,4,3.0,1170.28
0,20,1.0,985.18
0,19,4.0,733.5
5,3,3.0,1300.02
6,13,5.0,457.59
3,8,5.0,569.6
0,18,4.0,828.72
0,19,1.0,838.45
0,20,4.0,1257.94
6,17,3.0,357.01
3,7,1.0,999.53
4,15,4.0,414.81
1,10,1.0,1010.62
1,12,5.0,644.48
0,18,4.0,826.79
3,9,4.0,685.17
4,16,5.0,334.31
5,2,3.0,1294.01
1,10,3.0,896.48
6,5,2.0,321.07
0,20,3.0,1089.88
6,17,2.0,692.95
1,10,4.0,637.9
6,17,2.0,217.22
3,8,4.0,989.83
4,16,4.0,251.42
0,20,2.0,1010.57
1,11,5.0,897.77
3,9,1.0,742.72
0,21,3.0,743.29
3,7,3.0,531.82
0,20,4.0,757.68
1,12,4.0,542.56
4,16,5.0,519.43
2,6,5.0,324.85
6,13,1.0,491.23
2,0,3.0,370.07
5,1,4.0,589.93
0,19,2.0,1275.18
0,21,1.0,1072.25
5,4,4.0,1076.69
2,6,5.0,485.34
3,9,2.0,429.46
4,15,3.0,281.8
4,15,3.0,290.22
6,5,3.0,681.73
2,14,2.0,342.24
2,14,5.0,644.85
6,13,4.0,251.7608695652174
5,2,3.0,886.4
5,3,2.0,705.26
6,5,5.0,533.25
5,4,3.0,431.03
3,8,4.0,564.13
6,17,2.0,309.84
4,15,2.0,354.94
1,11,3.0,653.56
4,16,2.0,597.13
6,17,2.0,481.48
3,7,3.0,908.67
6,13,4.0,464.68
5,1,2.0,1144.8
6,5,4.0,629.95
4,15,5.0,390.09
6,17,4.0,598.61
1,12,4.0,720.67
6,5,3.0,357.72
3,9,1.0,431.92
2,14,5.0,487.09
5,4,5.0,1191.9
1,10,4.0,550.86
6,13,3.0,283.26
5,2,4.0,1377.76
3,8,4.0,906.16
6,5,3.0,468.76
4,15,2.0,310.88
1,10,2.0,684.82
0,20,2.0,1145.45
0,20,2.0,771.71
0,21,3.0,1363.03
4,15,2.0,264.32
6,13,2.0,642.93
5,4,4.0,1096.94
1,11,3.0,955.13
2,14,4.0,463.98
5,2,2.0,885.63
1,12,4.0,774.41
4,16,4.0,558.18
6,5,3.0,513.34
0,18,3.0,1207.27
1,11,3.0,743.41
6,13,4.0,371.57
3,7,4.0,867.31
0,19,3.0,862.57
5,1,4.0,992.2
2,6,3.0,254.73
0,19,4.0,1045.39
6,5,3.0,643.6
2,0,2.0,232.75
0,20,4.0,883.84
5,1,4.0,524.8
1,11,2.0,534.62
6,5,3.0,414.1
1,11,4.0,603.82
6,17,3.0,292.97
3,8,4.0,721.72
6,13,3.0,516.95
3,9,3.0,868.12
2,14,3.0,690.72
1,10,3.0,741.82
3,7,3.0,450.1
5,3,2.0,680.55
2,14,5.0,602.16
2,6,5.0,471.51
6,5,1.0,460.39
6,17,4.0,290.22
5,1,4.0,1249.7948717948718
4,15,1.0,271.01
2,6,2.0,507.87
6,17,1.0,213.43
1,10,3.0,1084.15
2,0,1.0,625.42
5,3,4.0,1004.5
2,6,3.0,261.46
3,8,2.0,880.62
1,10,3.0,856.3
4,15,3.0,377.09
2,0,2.0,480.44
5,4,4.0,1086.89
6,13,3.0,645.41
4,15,3.0,555.07
6,5,5.0,348.81
2,0,5.0,442.3
4,15,5.0,330.780701754386
1,11,2.0,922.88
5,1,4.0,407.34
1,12,3.0,1005.85
6,17,5.0,359.3
3,8,4.0,877.5596491228071
3,7,4.0,653.76
2,0,2.0,603.2397820163487
2,14,1.0,420.2
1,12,5.0,859.2
6,5,4.0,326.14
5,2,5.0,1206.23
0,18,5.0,801.44
3,9,5.0,827.58
6,5,4.0,496.24
5,4,3.0,1031.38
1,11,3.0,546.68
2,14,1.0,266.65
6,5,3.0,392.69
2,14,4.0,678.52
6,13,4.0,403.05
0,18,5.0,930.56
3,9,1.0,661.88
4,16,4.0,309.47
0,20,2.0,1477.12
5,4,4.0,1367.12
1,11,4.0,949.12
3,9,3.0,669.17
4,15,4.0,203.68840579710144
2,6,3.0,364.98
3,8,2.0,567.07
3,8,4.0,952.11
5,1,2.0,1283.73
0,20,4.0,1231.98
3,9,1.0,886.99
3,8,4.0,726.03
2,6,2.0,567.59
4,15,4.0,585.54
1,10,4.0,1039.6
2,0,3.0,302.94
5,2,4.0,1177.13
5,4,1.0,1040.62
3,8,3.0,924.93
1,12,4.0,612.81
1,12,4.0,903.61
3,9,5.0,490.81
1,11,5.0,764.62
6,5,5.0,215.59
0,18,5.0,1141.82
5,4,1.0,919.38
1,10,2.0,973.29
6,5,3.0,621.4
4,15,5.0,197.22
4,16,5.0,352.95
3,8,3.0,639.3
1,10,4.0,1029.89
5,3,4.0,746.02
3,8,4.0,495.26
6,5,3.0,311.53
1,12,1.0,544.36
2,14,3.0,702.63
1,12,1.0,750.79
1,11,3.0,677.04
0,19,3.0,996.48
3,7,5.0,485.4
4,15,1.0,198.21
4,15,1.0,232.21
3,8,2.0,770.28
2,0,4.0,685.59
4,16,2.0,267.05
1,10,4.0,698.57
1,12,3.0,538.13
6,13,5.0,524.45
3,8,3.0,891.59
1,11,5.0,676.32
6,5,4.0,237.28
3,7,1.0,433.87
2,6,5.0,544.49
5,4,1.0,767.92
6,5,3.0,234.64
3,9,3.0,762.42
5,1,3.0,1222.73
1,10,4.0,750.02
3,7,2.0,740.73
5,1,3.0,739.28
3,9,4.0,368.31
2,0,2.0,428.41
5,2,2.0,785.45
0,21,1.0,1023.01
2,0,2.0,466.66
1,12,5.0,918.49
2,6,2.0,548.14
3,9,5.0,414.12
6,5,5.0,694.44
1,11,3.0,573.18
4,16,2.0,192.78
0,20,2.0,926.5507246376814
4,16,2.0,437.71
5,4,4.0,849.97
1,10,5.0,691.95
4,16,2.0,395.82
6,17,4.0,594.78
4,15,3.0,347.47
0,20,3.0,1.0
1,10,4.0,661.01
0,20,2.0,1211.87
6,5,3.0,611.43
4,16,1.0,529.71
5,2,4.0,1076.78
6,5,3.0,210.68
5,4,3.0,726.91
0,19,2.0,704.73
6,5,4.0,376.57
3,7,5.0,922.46
3,9,1.0,502.47
1,10,5.0,950.97
3,8,2.0,877.78
1,10,1.0,774.56
4,16,3.0,393.58
0,18,4.0,1472.21
0,19,3.0,1292.79
3,9,3.0,408.94
4,16,5.0,302.4313725490196
2,0,3.0,537.57
1,11,3.0,600.37
4,16,3.0,432.92
4,16,3.0,254.14
4,15,3.0,318.59
1,11,5.0,556.43
0,21,4.0,1369.6
3,7,4.0,631.62
1,10,2.0,865.99
2,0,3.0,781.19
4,15,3.0,512.0
0,20,4.0,1366.83
2,0,4.0,256.3
1,10,3.0,586.27
6,13,2.0,397.07
5,2,5.0,580.6
5,4,2.0,957.41
0,21,2.0,1482.9
0,19,1.0,1360.17
4,15,3.0,331.61
0,18,1.0,933.3
4,16,1.0,278.73
5,1,5.0,485.7
4,16,2.0,347.31
3,7,5.0,770.11
6,17,1.0,379.55
5,2,1.0,753.88
3,8,2.0,538.26
5,4,5.0,1290.1
3,7,5.0,400.79
3,9,1.0,512.83
1,12,1.0,1084.44
4,16,2.0,489.91
3,9,5.0,774.81
2,14,5.0,575.27
6,13,4.0,602.99
4,15,5.0,437.65384615384613
0,21,5.0,963.38
0,18,1.0,980.13
5,1,2.0,633.6
2,6,3.0,484.37
1,10,5.0,798.0
4,15,4.0,347.48
6,5,4.0,366.25
6,13,3.0,229.84
3,9,4.0,578.3
5,4,2.0,1144.04
3,9,1.0,375.42
4,16,2.0,418.58
4,15,2.0,256.24
4,16,4.0,438.03
6,13,2.0,382.82
6,17,2.0,486.45
1,11,1.0,721.64
0,18,3.0,746.98
5,3,3.0,442.34
4,16,2.0,312.76
2,6,2.0,505.92
3,9,4.0,879.68
3,9,4.0,364.0
1,12,3.0,508.95
1,12,4.0,524.86
3,9,5.0,791.26
3,8,4.0,685.16
3,7,2.0,970.13
4,15,2.0,376.07
1,10,5.0,796.7318840579711
2,6,4.0,787.07
1,11,3.0,558.88
0,20,4.0,785.31
0,18,4.0,863.52
3,7,3.0,584.1008174386922
1,11,2.0,672.4904632152588
3,9,3.0,380.41
4,16,5.0,324.18
0,20,3.0,1431.21
3,9,5.0,894.72
5,1,4.0,1001.17
2,6,2.0,480.45
6,13,4.0,608.93
1,11,5.0,544.91
2,0,3.0,392.73
4,15,2.0,490.15
2,6,3.0,769.899182561308
5,1,3.0,417.9508771929825
2,6,2.0,381.43
6,5,2.0,244.12
1,12,3.0,696.05
1,10,2.0,940.65
2,14,3.0,479.25
6,5,5.0,287.83
3,8,4.0,692.95
6,17,1.0,400.17
4,15,4.0,240.99
0,19,5.0,1203.25
2,6,3.0,608.12
4,15,5.0,506.37
2,14,2.0,461.29
4,16,3.0,504.79
2,14,4.0,581.37
5,1,4.0,1093.45
6,13,1.0,602.07
3,9,2.0,381.25
5,2,3.0,589.13
3,7,1.0,909.29
4,16,1.0,543.7051282051282
3,7,4.0,895.31
1,12,4.0,1071.67
3,7,3.0,867.98
2,6,2.0,630.78
0,19,4.0,1359.96
3,7,3.0,902.46
4,15,2.0,207.9
4,15,3.0,464.57
2,14,3.0,372.41
5,2,2.0,431.73
5,3,1.0,1316.35
4,15,1.0,312.19
5,4,2.0,1110.67
5,4,4.0,1042.3
1,10,3.0,895.31
1,11,3.0,618.61
2,6,4.0,276.38
4,15,3.0,223.85
3,7,2.0,419.74
3,7,2.0,941.99
1,11,3.0,677.57
4,16,1.0,341.47
2,0,4.0,654.07
3,9,4.0,455.6811989100817
5,1,2.0,1357.42
2,0,5.0,510.18
2,14,4.0,361.49
3,8,4.0,962.88
6,5,3.0,680.48
2,6,3.0,688.74
6,5,2.0,332.87
3,9,3.0,392.1
1,10,4.0,512.25
0,18,4.0,1198.11
6,17,5.0,303.64
1,11,4.0,729.36
1,11,3.0,732.97
3,7,2.0,637.65
5,3,2.0,825.31
1,10,4.0,937.9
2,14,1.0,265.61
5,2,3.0,1355.53
4,16,2.0,255.76
0,20,2.0,1286.88
0,21,3.0,1268.9
2,6,4.0,599.8
1,12,3.0,745.3
1,11,4.0,1033.19
6,13,3.0,206.89
3,9,3.0,977.55
1,11,1.0,574.62
3,8,5.0,931.06
2,14,3.0,781.5
5,2,2.0,706.77
2,0,3.0,687.54
4,15,2.0,470.6
5,1,1.0,1162.75
0,20,3.0,984.75
6,17,4.0,596.37
1,12,2.0,816.53
0,18,1.0,1455.81
4,16,1.0,407.53
3,9,2.0,535.44
0,20,2.0,975.73
2,0,4.0,635.3
4,16,4.0,561.92
0,18,2.0,1440.96
5,4,5.0,451.61
3,7,5.0,825.6
5,1,3.0,798.55
3,9,5.0,775.16
3,8,3.0,600.19
1,11,2.0,914.28
0,20,5.0,1485.64
2,14,2.0,243.14
3,8,4.0,554.68
6,5,5.0,267.35
5,3,3.0,1237.92
5,1,4.0,991.03
4,16,2.0,215.08
1,10,3.0,680.06
5,3,4.0,663.21
0,20,3.0,1235.16
6,5,1.0,507.78
4,16,5.0,518.16
2,14,1.0,499.69
0,21,1.0,882.21
2,0,3.0,499.01
3,9,4.0,687.81
5,4,3.0,1357.7318840579712
4,16,5.0,522.04
1,12,4.0,823.98
4,15,2.0,220.08
3,8,2.0,406.34
6,5,4.0,509.8
4,16,4.0,478.02
5,1,3.0,839.02
4,16,2.0,349.17
0,18,4.0,855.17
4,15,3.0,205.39
0,19,1.0,1477.78
6,17,3.0,407.12
6,17,4.0,244.29
6,5,4.0,391.65
2,6,5.0,541.57
1,11,3.0,1081.77
2,6,3.0,625.03
4,16,4.0,258.54901960784315
5,4,4.0,1388.76
2,14,3.0,419.01
0,19,2.0,956.55
3,7,2.0,527.85
4,16,3.0,396.16
4,15,4.0,572.18
0,21,2.0,1429.0
3,7,3.0,672.7130849859226
3,9,4.0,962.32
4,16,3.0,582.14
3,9,4.0,489.96
4,16,3.0,364.88235294117646
5,2,2.0,1136.62
2,0,1.0,561.26
3,7,3.0,712.76
5,3,5.0,648.17
4,16,4.0,237.09
2,14,2.0,222.91
5,4,3.0,635.95
0,20,4.0,798.9
4,15,3.0,326.38
2,14,4.0,570.69
5,4,3.0,617.0
6,13,3.0,408.2
5,2,1.0,785.33
2,14,4.0,434.93
2,14,3.0,687.05
2,0,4.0,734.13
0,18,4.0,1237.62
3,9,1.0,784.47
1,11,2.0,552.41
6,17,4.0,307.28
2,14,3.0,206.22
3,8,4.0,711.4
1,12,3.0,678.91
2,0,3.0,707.76
3,8,4.0,795.95
4,16,1.0,336.22
5,4,2.0,1289.36
5,1,4.0,1099.66
1,11,4.0,630.64
4,16,5.0,512.83
0,19,3.0,929.33
1,11,3.0,982.86
5,1,4.0,505.59
5,4,3.0,1235.36
0,19,3.0,744.01
1,10,3.0,743.66
1,11,5.0,853.4
4,15,4.0,221.58
5,4,3.0,1387.73
2,14,4.0,783.34
1,10,2.0,958.59
6,17,3.0,285.94
6,17,1.0,320.29
6,5,3.0,488.16
5,3,3.0,1030.65
5,2,3.0,998.45
6,17,1.0,473.97
4,15,2.0,271.65
5,2,4.0,1087.71
0,19,3.0,1028.59
5,2,3.0,525.23
0,18,5.0,1431.07
6,13,4.0,504.78
6,5,5.0,512.33
3,7,4.0,400.77
5,1,1.0,1368.96
0,18,3.0,1371.75
3,7,4.0,499.53
6,17,4.0,686.07
0,20,3.0,829.38
5,3,3.0,718.22
4,15,2.0,393.7002724795641
2,0,4.0,291.05
3,9,3.0,826.68
6,5,3.0,561.94
4,15,3.0,285.37
2,0,3.0,673.61
0,19,5.0,953.38
4,16,3.0,452.34
0,20,5.0,1012.89
0,18,5.0,815.39
1,10,3.0,603.5
4,16,4.0,295.42
6,13,3.0,620.05
6,5,2.0,486.01
5,3,4.0,689.17
6,17,4.0,482.07
6,13,2.0,610.76
3,7,3.0,493.57
1,12,2.0,600.15
5,4,3.0,762.44
3,7,3.0,408.86
5,4,5.0,497.24035087719295
6,13,3.0,552.53
4,16,1.0,389.94
2,14,1.0,290.84
1,10,3.0,934.9
2,0,4.0,283.53
5,1,3.0,978.67
1,11,3.0,861.91
0,18,1.0,1474.27
6,17,3.0,522.07
0,18,1.0,763.15
6,5,4.0,666.408719346049
6,13,3.0,597.93
3,9,2.0,421.58
3,7,1.0,899.9
4,16,4.0,186.22
0,20,3.0,1052.72
1,12,3.0,759.57
4,16,3.0,418.2
4,16,5.0,271.32
0,19,4.0,1094.78
6,17,4.0,624.44
2,6,3.0,771.8
1,12,5.0,1010.41
4,15,3.0,419.46
2,0,3.0,315.17
1,12,4.0,897.33
2,14,1.0,536.55
2,14,2.0,318.89
5,3,5.0,1179.39
5,3,3.0,882.61
6,17,3.0,238.3405994550409
4,15,1.0,264.7602179836512
3,8,2.0,625.09
5,2,5.0,570.6
3,7,4.0,884.45
2,6,3.0,594.19
3,8,4.0,701.07
1,11,3.0,614.91
3,7,1.0,810.61
6,5,3.0,535.64
3,7,5.0,724.74
6,5,3.0,474.16
6,17,3.0,221.63
2,6,4.0,745.07
2,14,3.0,516.97
6,5,4.0,293.23
6,17,3.0,678.79
1,10,3.0,979.16
6,13,4.0,558.48
4,16,2.0,256.54
2,0,4.0,539.89
3,7,3.0,812.15
5,2,5.0,981.97
0,19,1.0,1132.34
4,15,5.0,391.22
2,6,4.0,691.0507246376812
5,1,1.0,700.02
1,11,2.0,794.5
6,17,3.0,444.1
6,17,3.0,238.02
6,13,1.0,526.3076923076923
1,10,3.0,1048.89
4,15,4.0,527.31
3,9,3.0,675.37
0,21,5.0,1017.89
5,4,1.0,847.56
4,16,3.0,497.11
0,19,4.0,1401.12
2,14,4.0,558.75
6,17,1.0,555.53
1,10,1.0,1019.87
6,17,5.0,442.01
4,15,1.0,229.57
3,8,3.0,418.15
4,15,1.0,482.91
5,1,4.0,971.74
6,17,3.0,568.6
1,11,2.0,834.04
6,17,3.0,539.82
0,18,3.0,1391.3
1,11,2.0,1027.46
4,16,1.0,224.73
2,0,1.0,329.01
6,17,4.0,292.1720430107527
2,6,5.0,212.82
4,15,4.0,563.26
1,11,3.0,570.06
1,11,4.0,909.57
2,0,1.0,623.56
4,16,2.0,468.71
1,10,2.0,661.91
2,0,3.0,420.28
6,5,5.0,241.77
6,13,4.0,361.92
3,8,4.0,667.92
0,19,2.0,1346.33
6,13,3.0,266.71
0,18,5.0,1427.01
0,20,4.0,776.61
1,12,4.0,1026.71
2,6,2.0,222.47
2,0,2.0,742.81
2,0,2.0,796.78
6,5,4.0,383.43
5,2,3.0,956.48
6,5,4.0,351.50537634408596
3,9,3.0,729.51
3,7,4.0,415.1198910081744
0,21,5.0,800.18
2,14,2.0,458.89
0,19,3.0,1.0
4,15,1.0,332.62
1,11,3.0,960.72
5,4,3.0,1110.34
2,0,3.0,269.31
5,4,3.0,557.6451612903226
0,19,1.0,1017.95
0,21,3.0,1239.02
0,21,5.0,1190.98
1,10,4.0,854.57
6,5,2.0,698.22
2,14,3.0,230.67
4,16,3.0,539.59
6,5,1.0,649.13
6,5,2.0,614.14
3,9,3.0,488.17
1,10,5.0,981.97
6,5,4.0,493.89
4,16,2.0,570.39
3,7,3.0,634.28
5,4,4.0,466.92
2,6,4.0,798.89
2,6,3.0,264.44
