age,brand,model,price_usd,rating,sentiment,country,language,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster
19,1,10,743.28,3.0,0,5,0,1,1,3,1,3,2,2,0,0
29,6,17,528.28,2.0,0,4,2,1,1,3,1,1,1,1,2,0
25,0,20,804.26,2.0,1,6,0,1,3,2,4,3,3,2,3,2
32,5,2,855.57,2.0,0,0,0,1,3,3,1,2,1,4,4,0
33,6,13,418.88,4.0,2,2,0,1,4,3,3,4,3,4,1,1
26,4,15,337.63,3.0,1,7,0,1,3,1,4,1,2,3,4,0
30,0,19,1230.29,2.0,0,6,0,0,2,1,2,1,1,0,2,0
27,1,12,663.03,1.0,0,4,2,0,1,2,1,1,1,4,0,0
43,6,5,565.94,3.0,2,4,2,0,1,2,2,3,3,9,4,1
23,4,15,240.61,3.0,2,6,0,0,2,4,1,3,2,2,0,1
41,5,4,419.97,3.0,1,7,0,1,1,2,2,2,4,3,0,0
34,2,6,326.46,3.0,2,0,0,1,3,4,5,5,4,6,1,1
47,1,10,1050.05,1.0,0,0,0,1,1,1,3,1,1,2,1,0
51,3,7,968.97,5.0,2,1,3,1,4,4,5,4,5,5,4,1
36,6,17,458.64,4.0,2,0,0,1,2,4,2,4,3,6,0,1
41,4,16,594.97,5.0,2,7,0,1,4,4,4,3,3,1,1,1
34,0,21,1360.35,3.0,2,6,0,1,2,2,3,1,3,10,2,2
35,3,8,958.72,1.0,0,7,0,1,1,1,1,1,3,1,2,0
37,0,18,1.0,5.0,2,7,0,1,5,5,5,5,4,4,0,1
20,1,11,959.09,4.0,2,7,0,1,4,3,2,4,4,6,1,2
31,1,10,772.97,3.0,1,0,0,1,1,2,3,4,2,1,4,0
32,2,0,254.43,4.0,2,2,0,1,2,5,3,4,2,5,3,1
40,5,2,827.54,5.0,2,3,1,1,5,5,4,5,5,8,3,1
34,6,5,366.65,3.0,2,1,3,1,2,4,2,2,2,2,2,1
18,3,8,560.04,4.0,2,5,0,1,4,4,3,2,3,5,3,1
18,3,8,622.31,3.0,1,1,3,1,3,2,3,2,4,2,2,0
36,6,5,289.26,3.0,2,1,3,1,2,1,3,4,4,4,0,1
36,4,15,181.65,2.0,0,5,0,0,1,2,1,1,3,1,2,0
36,3,7,361.72,3.0,2,5,0,1,2,4,3,1,2,4,2,1
36,2,6,492.42,3.0,1,0,0,1,2,3,2,3,2,1,0,0
18,5,3,772.31,4.0,2,5,0,1,3,3,4,4,5,4,1,1
39,2,6,556.1,3.0,2,5,0,1,3,4,2,3,3,3,4,1
21,4,16,566.42,3.0,1,1,3,0,1,1,1,1,1,2,4,0
18,1,11,981.9,3.0,2,1,3,1,3,2,2,3,2,7,2,2
34,4,15,253.29,4.0,2,7,0,1,5,4,4,4,3,6,0,1
18,0,20,1071.05,5.0,2,0,0,1,5,5,4,5,5,4,2,2
52,5,1,1328.37,5.0,2,5,0,1,5,3,5,5,4,6,0,1
35,4,15,544.44,4.0,2,0,0,1,3,2,3,4,3,7,4,1
43,0,19,1000.95,3.0,2,6,0,1,4,4,1,2,4,5,4,2
36,1,11,870.86,2.0,2,0,0,1,1,2,1,1,2,3,4,0
37,3,8,649.46,5.0,2,3,1,1,3,5,5,4,4,4,2,1
31,4,15,397.65,5.0,2,6,0,1,5,5,5,4,4,5,2,1
34,1,11,598.56,4.0,2,5,0,1,4,4,3,4,4,2,3,1
33,4,16,373.04,4.0,1,1,3,1,4,2,3,3,4,3,3,1
37,6,13,420.3,3.0,0,1,3,1,2,2,1,1,1,2,3,0
25,3,7,578.95,1.0,0,7,0,1,1,1,1,1,1,1,0,0
22,5,2,662.2679738562091,4.0,2,0,0,1,4,5,4,5,4,3,4,1
25,1,10,817.72,4.0,2,0,0,1,4,4,3,3,5,6,0,1
38,0,21,732.87,4.0,2,0,0,0,2,3,4,5,4,7,4,2
18,1,10,855.5,4.0,2,7,0,1,3,4,5,3,2,4,4,2
23,0,18,720.67,3.0,2,0,0,1,5,4,4,5,5,8,3,2
23,1,11,1007.2,2.0,1,1,3,1,1,2,3,1,2,1,3,0
37,1,12,545.25,4.0,2,5,0,1,4,5,3,4,3,4,4,1
23,1,12,801.67,2.0,2,0,0,1,4,2,1,3,1,5,4,2
34,1,10,752.15,2.0,1,5,0,1,2,1,1,2,2,2,4,0
29,6,17,534.58,3.0,2,7,0,1,3,2,1,2,4,3,3,1
53,3,8,948.49,2.0,1,3,1,1,2,3,1,1,2,0,4,0
26,1,10,822.12,2.0,0,5,0,1,1,2,1,2,2,1,2,0
43,2,14,443.82,2.0,2,0,0,1,2,2,1,2,3,6,4,1
21,1,12,1044.12,2.0,1,1,3,0,2,2,2,1,1,4,3,0
24,3,8,912.25,3.0,2,5,0,0,2,1,2,2,2,7,1,1
21,6,17,572.22,4.0,2,2,0,0,3,4,4,4,4,6,0,1
22,4,16,336.52,3.0,2,6,0,1,3,2,3,4,3,8,3,1
35,2,0,381.66,5.0,2,0,0,1,5,4,5,5,4,4,3,1
21,3,7,887.93,4.0,2,3,1,0,4,3,3,2,3,5,0,1
32,4,15,280.01,2.0,0,6,0,0,2,1,1,2,2,1,3,0
32,4,15,180.6,3.0,2,2,0,0,4,2,2,2,2,6,4,1
18,6,17,635.01,2.0,1,3,1,1,2,1,2,1,1,2,1,0
31,6,13,564.62,1.0,0,3,1,0,2,1,1,1,1,1,2,0
20,1,12,1076.97,4.0,2,7,0,0,3,2,5,3,3,3,4,2
19,6,17,206.41,4.0,1,1,3,1,3,4,4,5,1,4,2,1
28,3,7,488.8,3.0,1,6,0,1,3,2,2,1,1,3,1,0
26,0,19,768.33,2.0,0,5,0,0,1,4,1,3,1,3,3,0
21,6,5,654.5,2.0,0,4,2,0,1,1,2,1,2,0,3,0
27,4,16,440.4,4.0,2,6,0,1,5,3,3,3,4,6,2,1
37,0,21,986.58,2.0,2,6,0,1,1,1,1,1,1,4,3,2
23,6,13,408.04,2.0,0,7,0,1,1,1,1,2,1,3,1,0
31,5,1,610.28,2.0,1,5,0,1,3,1,2,3,1,1,1,0
40,2,6,768.57,4.0,2,6,0,1,3,2,3,4,4,4,1,1
18,4,15,276.04,1.0,0,7,0,0,1,1,2,2,1,3,3,0
44,6,17,263.23,2.0,2,6,0,1,1,1,1,1,2,2,4,0
18,6,5,574.34,2.0,0,2,0,1,1,2,1,1,1,4,4,0
34,2,0,572.9,4.0,2,7,0,1,3,3,5,4,1,0,0,1
23,4,16,281.32,5.0,2,0,0,1,4,4,5,5,4,8,4,1
34,3,7,989.81,4.0,2,7,0,1,3,4,2,2,5,8,1,1
18,2,14,759.59,4.0,2,3,1,1,4,5,3,4,2,8,2,1
18,4,15,432.4,4.0,2,2,0,1,3,3,2,5,2,3,4,1
42,4,15,447.71,2.0,1,4,2,1,1,3,4,1,1,0,0,0
22,6,5,245.47,2.0,0,6,0,1,2,3,1,2,1,0,1,0
36,0,21,861.12,1.0,0,2,0,0,1,1,2,1,1,1,4,0
31,1,11,1044.85,2.0,0,1,3,1,1,2,2,2,1,3,0,0
31,1,10,666.89,4.0,2,6,0,1,5,3,3,2,4,4,0,1
31,5,1,1174.67,4.0,2,0,0,1,4,3,4,5,2,7,4,1
45,4,15,312.06,2.0,1,4,2,0,3,2,1,2,1,1,1,0
43,6,13,441.51,2.0,2,4,2,1,1,1,1,2,1,1,3,0
43,4,15,507.64,1.0,1,6,0,1,3,1,1,3,1,2,2,0
28,5,2,1166.16,2.0,0,6,0,1,2,2,1,1,1,2,1,0
18,3,9,646.61,4.0,2,3,1,1,4,2,5,4,3,6,0,1
18,4,15,365.81,3.0,2,5,0,1,3,5,2,3,3,5,0,1
31,5,2,447.06,2.0,1,6,0,0,2,2,1,2,1,1,1,0
18,5,3,443.88,3.0,1,4,2,1,2,3,1,2,1,1,2,0
26,6,17,681.96,2.0,1,6,0,0,1,2,2,1,3,0,4,0
30,5,2,540.5,4.0,1,2,0,1,2,2,4,3,4,0,1,0
27,1,11,795.67,2.0,2,7,0,1,1,2,1,1,2,3,0,0
22,0,20,990.07,3.0,2,7,0,1,4,1,5,2,3,3,4,2
32,3,8,722.77,2.0,2,5,0,1,2,1,2,2,3,7,0,1
18,2,6,225.32,3.0,2,2,0,1,3,3,3,4,1,7,4,1
32,2,0,579.96,3.0,2,2,0,0,3,2,4,1,2,5,1,1
48,5,2,1375.87,3.0,2,4,2,1,2,1,3,3,3,3,4,2
18,2,14,442.71,5.0,2,3,1,1,3,5,3,4,4,3,3,1
20,6,5,557.0600000000001,5.0,2,4,2,1,5,4,2,4,4,5,3,1
32,2,14,326.22,4.0,2,1,3,0,3,3,4,3,2,5,1,1
39,1,12,762.29,5.0,2,6,0,1,5,3,4,4,3,7,1,1
33,6,13,367.07,1.0,0,6,0,1,3,1,1,1,1,3,2,0
28,2,6,776.85,2.0,1,0,0,1,2,1,1,3,2,0,1,0
19,5,1,472.57,3.0,0,7,0,1,3,2,2,2,1,4,4,0
24,3,9,423.36,2.0,1,7,0,0,2,2,1,1,1,3,3,0
37,6,5,506.3405994550409,4.0,1,5,0,1,3,3,3,3,5,3,2,1
31,2,14,436.21,4.0,2,4,2,1,3,4,3,4,4,5,3,1
37,3,9,680.13,4.0,2,4,2,0,3,4,4,5,3,3,3,1
34,0,20,834.88,2.0,1,5,0,1,2,3,3,2,1,3,1,0
37,6,17,237.09,4.0,2,6,0,1,4,2,4,2,3,4,3,1
27,5,1,713.18,5.0,2,1,3,1,5,4,3,5,4,8,2,1
46,2,0,464.26,1.0,0,4,2,0,1,1,1,1,1,0,4,0
18,2,0,470.01,4.0,2,7,0,1,3,4,3,2,4,3,4,1
38,0,18,758.6,2.0,0,1,3,1,2,3,4,1,2,3,4,0
26,5,2,1042.8,2.0,2,2,0,1,2,2,3,2,3,4,3,1
36,0,18,742.75,3.0,0,3,1,0,2,2,3,3,1,1,4,0
36,0,19,1404.88,3.0,2,3,1,1,3,2,4,1,4,5,0,2
45,5,3,431.06,3.0,1,1,3,1,1,2,2,2,2,3,4,0
37,3,7,836.36,2.0,0,0,0,1,1,3,4,2,2,2,2,0
40,1,12,862.25,3.0,2,4,2,0,5,2,3,2,4,3,4,2
35,1,11,648.32,1.0,1,2,0,1,1,1,1,1,1,3,3,0
24,3,7,533.65,4.0,2,4,2,1,5,4,3,2,5,3,4,1
29,5,1,1279.2,4.0,2,0,0,1,4,4,3,4,3,5,2,1
21,1,10,1062.11,3.0,2,6,0,0,3,3,2,2,3,7,4,2
28,1,11,770.98,1.0,0,6,0,1,1,1,1,1,1,2,3,0
45,1,12,773.4,2.0,1,4,2,1,2,3,1,1,3,3,0,0
39,5,1,413.64,4.0,2,0,0,1,4,3,2,2,2,2,3,1
19,1,10,533.2,4.0,2,6,0,0,5,5,2,5,3,4,2,1
18,4,16,525.51,4.0,2,7,0,1,3,2,3,5,4,8,3,1
26,4,16,293.03,2.0,0,5,0,1,1,1,1,2,1,0,0,0
47,4,16,282.82,3.0,1,2,0,1,1,2,3,3,2,2,2,0
40,5,1,1221.8,1.0,1,4,2,0,1,1,3,1,1,3,0,0
44,0,18,1005.13,2.0,2,0,0,1,2,1,2,1,2,5,4,2
19,6,17,639.44,4.0,2,0,0,1,3,4,4,3,2,7,2,1
27,5,3,838.67,3.0,2,0,0,1,4,3,3,1,3,1,3,1
18,4,15,229.06,4.0,2,0,0,1,4,5,2,4,3,4,1,1
28,6,5,310.62,3.0,1,1,3,1,4,2,5,2,3,3,4,1
18,3,7,613.95,2.0,0,1,3,1,1,3,1,2,2,0,0,0
31,4,15,293.98,1.0,0,6,0,1,1,1,1,1,1,4,1,0
38,3,8,502.41,5.0,2,0,0,1,4,4,4,3,3,7,3,1
26,6,17,443.03,5.0,2,7,0,1,4,5,4,5,5,7,0,1
18,6,13,652.66,4.0,2,4,2,1,5,4,2,4,5,7,4,1
18,5,3,642.18,4.0,2,7,0,0,4,3,4,2,4,0,4,1
35,4,16,233.31,1.0,0,3,1,1,1,2,1,1,1,3,4,0
18,1,10,572.16,3.0,1,5,0,1,4,3,2,1,2,2,4,0
21,0,21,1454.42,3.0,1,5,0,1,1,1,2,1,1,1,3,2
35,4,16,467.93,4.0,2,7,0,1,3,3,5,4,2,3,4,1
24,6,5,247.38,4.0,2,3,1,1,4,4,4,3,2,4,4,1
26,3,8,725.18,3.0,2,5,0,1,1,2,3,1,3,2,2,0
39,5,2,557.66,2.0,2,4,2,1,4,2,1,1,2,3,4,0
32,2,14,530.7894736842105,4.0,2,1,3,1,3,2,4,5,3,6,4,1
26,2,14,626.1,2.0,1,1,3,0,3,1,2,1,3,3,4,0
18,1,12,551.36,4.0,2,5,0,1,5,5,4,3,3,5,1,1
38,1,10,738.85,4.0,2,6,0,1,5,4,3,3,4,5,3,1
23,5,1,1017.69,2.0,1,6,0,1,2,1,2,1,1,2,4,0
45,5,1,670.67,3.0,2,3,1,1,3,2,3,3,1,3,0,1
46,6,13,612.65,4.0,2,0,0,0,3,5,4,5,3,7,1,1
35,2,14,480.65,2.0,0,1,3,1,1,1,3,2,1,1,0,0
33,1,10,818.52,4.0,2,7,0,1,3,3,3,5,1,5,0,1
45,3,9,634.07,4.0,2,3,1,1,2,3,4,2,4,6,4,1
22,0,18,1176.04,2.0,2,3,1,1,2,2,2,1,4,8,4,2
18,0,20,893.2,3.0,2,0,0,1,1,2,4,3,3,2,2,2
22,3,8,434.72,3.0,2,0,0,1,2,3,1,2,2,5,4,1
32,2,14,307.8,3.0,1,7,0,1,3,2,2,3,2,1,4,0
28,2,6,585.7,5.0,2,3,1,1,5,5,4,5,2,1,3,1
27,2,6,332.08,3.0,2,5,0,0,3,3,3,2,3,0,0,1
31,2,0,348.76,2.0,0,7,0,1,2,1,2,1,2,2,0,0
31,1,12,781.19,2.0,0,6,0,0,1,1,1,1,2,0,3,0
21,0,20,1176.95,1.0,0,4,2,1,1,2,1,1,2,3,4,0
27,1,11,1.0,3.0,2,7,0,1,4,1,2,2,3,3,0,1
21,6,17,593.67,5.0,2,5,0,1,4,4,5,5,5,8,4,1
47,4,15,564.13,3.0,2,3,1,1,4,2,3,2,3,9,0,1
19,2,0,435.9,4.0,2,2,0,1,3,3,4,3,3,7,4,1
28,1,12,807.85,3.0,1,4,2,1,3,4,1,3,5,3,0,2
19,2,0,470.9275362318841,4.0,2,2,0,1,4,4,4,4,3,5,2,1
30,6,5,207.5,5.0,2,0,0,1,5,4,5,4,5,2,2,1
35,4,16,351.88,3.0,2,7,0,1,3,5,2,4,3,5,0,1
24,1,11,554.68,2.0,1,3,1,1,1,1,1,3,3,1,2,0
25,4,16,549.78,2.0,2,3,1,1,1,4,1,3,2,4,0,1
25,2,0,498.59,4.0,2,4,2,1,4,3,2,4,4,3,3,1
48,4,15,273.64,3.0,2,5,0,0,2,5,3,3,3,6,4,1
30,6,13,452.21,2.0,1,4,2,0,2,2,2,1,2,4,3,0
24,3,7,553.61,2.0,1,2,0,1,1,2,2,1,1,1,2,0
18,1,11,605.65,2.0,1,6,0,1,2,1,1,1,2,2,4,0
18,5,2,453.93,3.0,2,6,0,1,3,3,2,2,2,5,3,1
50,4,16,386.59,4.0,2,1,3,1,4,4,3,3,3,6,2,1
40,6,17,586.44,3.0,2,5,0,1,1,1,5,4,2,3,3,1
18,1,12,584.39,1.0,1,1,3,1,1,1,1,1,1,4,3,0
27,5,1,1167.86,5.0,2,0,0,1,4,5,4,5,3,5,3,1
18,2,0,795.68,5.0,2,5,0,1,3,3,4,3,5,4,1,1
41,0,20,1436.16,3.0,2,3,1,1,3,3,2,3,3,4,3,2
26,6,17,544.91,4.0,2,6,0,1,4,3,4,5,4,2,4,1
18,6,5,409.0,3.0,1,1,3,1,4,2,2,1,2,2,2,0
39,0,21,955.72,2.0,0,2,0,1,1,3,1,1,1,1,4,0
28,5,2,978.59,4.0,2,3,1,1,4,4,4,4,5,9,0,1
42,3,8,663.88,3.0,2,7,0,0,4,5,4,3,3,5,4,1
40,4,16,275.52,4.0,2,1,3,0,5,3,4,3,4,9,4,1
37,3,8,725.02,2.0,2,6,0,1,3,1,2,3,1,2,3,0
45,5,3,956.81,3.0,1,6,0,1,3,2,3,3,2,1,1,0
20,6,13,414.8,3.0,1,3,1,1,1,4,3,4,3,0,1,0
18,4,15,472.53,5.0,2,4,2,1,5,4,3,3,4,6,4,1
41,0,21,1279.93,3.0,2,5,0,1,3,1,5,2,2,1,1,2
31,3,9,514.75,3.0,2,7,0,1,2,3,2,1,2,5,3,1
25,6,17,374.12,3.0,1,7,0,1,4,2,2,3,2,2,4,0
35,5,1,430.02,3.0,2,3,1,1,3,4,3,2,3,6,4,1
43,3,8,949.62,1.0,0,4,2,0,1,1,1,1,1,2,4,0
37,3,8,831.51,3.0,1,4,2,1,3,2,1,1,2,2,1,0
18,2,14,439.42,2.0,2,5,0,1,1,1,3,1,3,1,1,0
43,4,15,573.36,3.0,2,3,1,0,4,5,3,3,3,6,4,1
24,3,9,649.67,5.0,2,4,2,0,5,4,4,5,4,8,2,1
53,3,7,779.63,4.0,2,0,0,1,3,2,3,4,4,6,1,1
29,0,18,1097.72,3.0,2,6,0,0,4,4,3,2,4,6,0,2
21,3,7,526.09,2.0,0,7,0,1,1,2,1,1,2,2,4,0
39,6,5,538.07,3.0,1,3,1,0,3,3,3,2,3,4,4,1
49,4,15,571.8,4.0,2,7,0,0,4,4,5,3,3,2,3,1
54,0,20,1428.64,2.0,0,5,0,1,2,1,1,2,1,2,4,0
22,2,6,756.76,5.0,2,4,2,0,5,5,4,5,3,7,1,1
19,6,5,221.17,2.0,1,4,2,1,1,3,1,1,1,3,1,0
19,4,15,520.5,4.0,2,0,0,1,3,3,3,4,2,6,3,1
31,6,5,239.89,4.0,2,1,3,1,4,5,3,5,4,9,3,1
46,1,11,797.03,1.0,0,5,0,1,1,1,1,1,1,1,2,0
18,5,2,749.86,3.0,1,3,1,1,4,1,2,3,3,1,4,0
23,6,17,671.15,3.0,1,7,0,0,1,3,3,2,4,2,4,0
18,0,20,1206.14,1.0,0,5,0,0,1,2,1,1,1,2,1,0
35,0,20,978.19,2.0,0,1,3,0,2,2,1,2,3,2,0,0
31,1,10,670.91,5.0,2,3,1,1,5,5,4,5,4,4,4,1
36,3,9,545.43,2.0,1,4,2,1,1,1,1,2,2,3,0,0
18,1,11,504.86,3.0,2,0,0,1,3,1,2,2,1,4,3,1
22,0,21,1303.15,4.0,2,0,0,1,3,2,4,5,5,10,1,2
19,5,4,588.87,2.0,2,6,0,1,3,1,1,2,1,2,3,0
18,5,3,1370.57,2.0,1,1,3,0,1,4,1,1,1,2,4,0
18,4,16,545.93,4.0,1,7,0,0,5,3,4,4,3,2,0,1
24,0,20,1434.55,1.0,0,5,0,0,1,1,1,2,1,2,1,0
18,1,10,611.79,4.0,2,4,2,0,3,3,4,2,3,7,4,1
18,1,12,778.21,1.0,2,6,0,1,1,1,1,1,1,6,0,0
34,1,11,693.4,3.0,1,1,3,0,2,2,4,2,1,2,3,0
18,3,9,735.55,2.0,2,0,0,0,1,1,1,1,1,7,3,1
33,6,13,452.38,3.0,1,3,1,1,3,2,1,3,4,4,0,0
18,4,15,205.83,3.0,2,2,0,1,1,3,3,3,1,4,3,1
44,4,15,350.76,4.0,2,0,0,1,4,3,2,3,3,3,0,1
31,1,10,963.5,2.0,2,1,3,0,1,2,2,1,1,8,4,2
28,2,0,633.39,3.0,2,7,0,1,4,2,1,1,3,2,1,1
18,5,2,1095.35,4.0,2,6,0,1,4,3,3,3,3,4,1,1
33,4,16,508.61,3.0,2,2,0,1,2,2,2,2,5,6,4,1
37,0,18,731.4,5.0,2,1,3,1,4,4,5,4,5,4,1,2
30,6,5,453.7,4.0,2,1,3,1,4,3,2,5,3,8,2,1
35,5,4,1143.5,3.0,2,2,0,1,3,3,2,2,4,1,3,1
32,3,9,643.09,3.0,2,6,0,0,2,3,2,1,1,6,0,1
25,0,20,810.62,1.0,0,4,2,1,1,1,1,1,1,4,3,0
38,5,2,418.36,3.0,2,4,2,1,4,3,2,3,2,5,3,1
35,0,18,1160.42,1.0,0,0,0,1,1,1,1,1,1,3,0,0
43,2,14,797.1,3.0,2,3,1,1,4,2,3,3,2,2,2,2
57,1,12,651.71,4.0,2,6,0,1,4,4,4,4,3,5,3,1
33,6,13,569.4,3.0,1,1,3,1,3,2,3,3,2,1,3,0
19,4,16,447.281045751634,4.0,1,0,0,1,4,5,3,5,2,4,0,1
20,1,11,1097.31,5.0,2,4,2,1,5,5,4,5,5,5,0,2
21,1,12,844.38,1.0,0,4,2,0,1,1,1,1,1,4,1,0
18,6,5,413.91,4.0,2,3,1,1,3,3,3,4,3,6,0,1
24,6,5,536.7,3.0,0,4,2,1,1,2,1,1,1,0,1,0
27,0,18,1274.21,2.0,1,4,2,1,2,1,1,2,2,0,3,0
18,2,14,563.85,4.0,2,1,3,1,3,4,4,4,5,6,4,1
26,4,15,275.53,3.0,2,6,0,1,5,2,3,3,1,6,1,1
42,0,19,901.05,3.0,2,4,2,1,2,3,4,3,1,6,0,2
27,2,0,649.78,3.0,2,3,1,1,4,2,3,3,4,6,4,1
26,6,5,607.91,3.0,2,4,2,1,1,2,3,2,3,3,4,1
36,0,19,1185.81,5.0,2,7,0,1,5,5,5,5,5,1,2,2
22,1,12,644.08,2.0,2,3,1,1,1,2,2,2,2,4,1,0
18,6,17,660.98,4.0,2,2,0,1,4,5,3,5,3,6,0,1
24,3,7,374.54,3.0,1,6,0,0,2,4,4,3,4,4,2,1
18,0,18,1486.36,4.0,2,7,0,1,5,5,3,5,4,5,4,2
25,1,10,723.2,1.0,0,7,0,1,2,2,1,1,1,5,4,0
24,5,4,661.2,3.0,2,6,0,1,2,4,3,2,3,1,2,1
42,5,3,1290.67,2.0,2,6,0,0,1,3,2,1,4,0,0,0
49,6,13,207.24,5.0,2,7,0,1,4,5,5,4,5,7,3,1
18,4,16,202.31,1.0,1,0,0,1,1,1,1,1,2,2,3,0
20,0,21,1432.38,3.0,2,7,0,1,1,2,1,3,1,3,2,2
26,1,10,875.99,3.0,2,3,1,1,4,1,1,2,5,2,2,2
33,2,6,281.74,2.0,1,1,3,1,2,2,1,2,2,1,3,0
36,4,16,315.01,3.0,2,3,1,1,2,3,3,2,2,6,2,1
26,6,5,539.47,3.0,1,5,0,1,3,3,2,2,1,5,1,0
18,5,3,1231.42,4.0,2,3,1,1,4,2,3,4,3,3,1,1
56,4,15,197.0,4.0,2,4,2,0,5,5,4,4,1,5,0,1
41,6,13,661.12,3.0,2,2,0,1,3,2,1,1,1,4,0,1
18,6,13,249.33,3.0,1,6,0,1,2,5,2,2,2,4,0,1
32,4,16,561.47,4.0,2,6,0,1,5,2,3,3,4,3,0,1
25,0,18,859.78,3.0,2,6,0,1,4,2,3,4,3,4,3,2
18,1,10,1015.29,4.0,2,6,0,1,4,4,4,3,1,7,4,2
27,5,3,472.35,2.0,1,3,1,1,2,2,3,1,3,3,3,0
18,1,11,778.87,1.0,0,1,3,0,1,2,1,1,1,4,1,0
39,4,16,234.79,2.0,0,7,0,0,2,4,4,2,1,1,2,0
36,1,10,595.31,5.0,2,6,0,1,3,3,5,5,5,5,1,1
18,1,11,750.96,2.0,1,1,3,1,1,2,2,2,2,0,2,0
32,6,5,618.86,4.0,2,4,2,1,3,4,3,2,3,8,3,1
29,0,21,1015.41,3.0,2,2,0,1,2,4,2,1,3,4,0,2
41,4,15,334.93,4.0,2,2,0,1,3,5,4,4,4,4,4,1
19,4,16,384.64,5.0,2,5,0,1,4,5,3,5,4,5,4,1
21,0,18,729.8,4.0,2,4,2,1,5,3,5,4,1,4,0,2
28,0,18,1053.99,4.0,1,4,2,0,5,4,4,5,4,3,4,2
31,6,13,235.5,3.0,0,4,2,1,1,1,1,2,1,1,0,0
31,6,5,506.24,3.0,1,6,0,1,3,2,2,3,2,2,0,0
28,2,0,649.99,3.0,2,3,1,0,2,3,2,2,4,10,0,1
32,1,12,994.23,4.0,2,2,0,1,5,5,3,3,4,5,1,2
22,5,4,1100.19,4.0,2,6,0,1,4,2,3,4,2,9,0,1
30,1,12,708.96,5.0,2,7,0,1,4,3,5,3,5,5,0,1
29,1,12,720.99,4.0,2,1,3,1,4,4,4,4,2,4,1,1
41,4,16,554.41,2.0,2,2,0,1,2,1,3,1,4,1,0,0
19,0,20,1405.64,3.0,2,6,0,1,3,2,3,2,3,2,1,2
34,3,7,851.67,1.0,0,1,3,1,1,1,1,2,1,0,1,0
27,1,10,979.21,3.0,2,7,0,1,3,3,3,2,3,4,3,2
42,4,16,592.46,5.0,2,1,3,1,5,5,5,4,5,4,0,1
18,3,9,357.25,4.0,2,1,3,1,4,5,4,3,5,5,4,1
24,2,0,653.93,3.0,1,1,3,1,1,3,1,1,2,1,2,0
26,1,10,770.93,2.0,1,5,0,1,1,3,1,3,2,1,4,0
20,4,15,256.71,4.0,1,7,0,1,3,3,3,4,4,2,3,1
24,0,18,1177.88,5.0,2,1,3,1,5,4,4,5,5,6,1,2
42,2,0,331.99,3.0,2,6,0,1,2,4,2,3,2,4,2,1
27,5,2,1237.24,3.0,2,7,0,1,2,4,2,4,4,7,4,1
22,1,10,757.85,4.0,2,3,1,0,3,4,2,4,3,10,3,1
39,4,16,234.1,1.0,0,5,0,0,1,1,1,2,1,2,0,0
31,3,8,437.38,2.0,0,4,2,1,1,1,1,2,2,1,1,0
34,3,8,754.41,4.0,1,4,2,0,3,3,2,3,4,2,4,0
31,3,7,601.74,4.0,1,1,3,1,3,3,3,5,2,0,1,0
31,4,15,270.69,4.0,2,7,0,1,2,5,4,5,5,5,0,1
28,1,11,890.79,5.0,2,0,0,1,5,4,3,5,5,7,3,1
30,6,5,296.02,1.0,0,4,2,1,1,1,2,1,1,1,1,0
37,1,12,1057.47,3.0,2,3,1,0,2,4,3,4,2,5,2,2
25,1,10,846.15,3.0,1,3,1,1,1,4,3,3,2,3,3,0
20,2,6,555.3106267029973,1.0,0,5,0,1,2,2,2,1,2,3,2,0
32,0,20,1151.27,4.0,2,2,0,1,2,3,3,4,4,11,2,2
18,1,10,1071.81,1.0,1,4,2,1,1,1,2,1,1,4,4,0
32,4,16,421.26,3.0,1,7,0,1,3,4,2,2,2,1,2,0
35,5,2,423.09,5.0,2,6,0,1,5,5,5,4,4,3,3,1
61,4,15,200.63,4.0,2,3,1,1,4,4,3,3,3,4,3,1
18,2,14,691.5,1.0,0,0,0,1,2,1,1,1,1,3,1,0
41,4,16,319.57,5.0,2,4,2,0,3,5,5,5,5,5,2,1
18,1,11,893.47,4.0,1,5,0,1,5,4,5,3,3,1,0,2
18,3,9,819.6014492753624,1.0,0,2,0,1,1,1,1,1,1,2,4,0
22,6,13,354.96,3.0,0,4,2,1,1,1,2,1,1,3,3,0
21,6,17,531.36,1.0,1,5,0,1,1,1,1,1,1,0,3,0
30,6,13,304.37,4.0,2,7,0,1,4,4,5,5,4,5,2,1
18,5,2,1390.19,4.0,2,2,0,0,4,5,5,3,3,4,2,1
18,3,8,667.24,1.0,0,5,0,1,2,1,1,1,1,1,2,0
25,3,9,779.73,4.0,2,3,1,1,4,5,3,2,1,5,0,1
18,4,15,475.1,1.0,0,7,0,1,1,2,1,1,1,3,4,0
27,5,1,630.97,1.0,0,6,0,1,1,1,1,1,1,3,4,0
28,5,2,1297.04,2.0,0,5,0,1,1,1,1,2,1,4,0,0
23,0,20,863.57,1.0,0,7,0,1,1,1,1,1,1,3,2,0
18,6,13,322.66,1.0,0,7,0,1,1,2,1,1,1,0,2,0
18,1,10,898.61,4.0,2,3,1,1,3,2,4,3,4,7,2,2
48,2,14,413.71,3.0,0,2,0,0,2,3,2,2,2,2,2,0
32,3,9,717.78,4.0,2,5,0,1,3,2,2,3,2,6,2,1
18,6,13,396.38,5.0,2,6,0,1,4,5,5,5,4,7,0,1
